"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
553,182,"PRT","Portugal",4,"Beja",66,"Vidigueira",553,"Selmes",NA,"","Parish","Parish","",""
554,182,"PRT","Portugal",4,"Beja",66,"Vidigueira",554,"Vidigueira",NA,"","Parish","Parish","",""
555,182,"PRT","Portugal",4,"Beja",66,"Vidigueira",555,"Vila De Frades",NA,"","Parish","Parish","",""
556,182,"PRT","Portugal",5,"Braga",67,"Amares",556,"Amares",NA,"","Parish","Parish","",""
557,182,"PRT","Portugal",5,"Braga",67,"Amares",557,"Barreiros",NA,"","Parish","Parish","",""
558,182,"PRT","Portugal",5,"Braga",67,"Amares",558,"Besteiros",NA,"","Parish","Parish","",""
559,182,"PRT","Portugal",5,"Braga",67,"Amares",559,"Bico",NA,"","Parish","Parish","",""
560,182,"PRT","Portugal",5,"Braga",67,"Amares",560,"Bouro (Santa Maria)",NA,"","Parish","Parish","",""
561,182,"PRT","Portugal",5,"Braga",67,"Amares",561,"Bouro (Santa Marta)",NA,"","Parish","Parish","",""
562,182,"PRT","Portugal",5,"Braga",67,"Amares",562,"Caires",NA,"","Parish","Parish","",""
563,182,"PRT","Portugal",5,"Braga",67,"Amares",563,"Caldelas",NA,"","Parish","Parish","",""
564,182,"PRT","Portugal",5,"Braga",67,"Amares",564,"Carrazedo",NA,"","Parish","Parish","",""
565,182,"PRT","Portugal",5,"Braga",67,"Amares",565,"Dornelas",NA,"","Parish","Parish","",""
566,182,"PRT","Portugal",5,"Braga",67,"Amares",566,"Ferreiros",NA,"","Parish","Parish","",""
567,182,"PRT","Portugal",5,"Braga",67,"Amares",567,"Figueiredo",NA,"","Parish","Parish","",""
568,182,"PRT","Portugal",5,"Braga",67,"Amares",568,"Fiscal",NA,"","Parish","Parish","",""
569,182,"PRT","Portugal",5,"Braga",67,"Amares",569,"Goães",NA,"","Parish","Parish","",""
570,182,"PRT","Portugal",5,"Braga",67,"Amares",570,"Lago",NA,"","Parish","Parish","",""
571,182,"PRT","Portugal",5,"Braga",67,"Amares",571,"Paranhos",NA,"","Parish","Parish","",""
572,182,"PRT","Portugal",5,"Braga",67,"Amares",572,"Paredes Secas",NA,"","Parish","Parish","",""
573,182,"PRT","Portugal",5,"Braga",67,"Amares",573,"Portela",NA,"","Parish","Parish","",""
574,182,"PRT","Portugal",5,"Braga",67,"Amares",574,"Prozelo",NA,"","Parish","Parish","",""
575,182,"PRT","Portugal",5,"Braga",67,"Amares",575,"Rendufe",NA,"","Parish","Parish","",""
576,182,"PRT","Portugal",5,"Braga",67,"Amares",576,"Sequeiros",NA,"","Parish","Parish","",""
577,182,"PRT","Portugal",5,"Braga",67,"Amares",577,"Seramil",NA,"","Parish","Parish","",""
578,182,"PRT","Portugal",5,"Braga",67,"Amares",578,"Torre",NA,"","Parish","Parish","",""
579,182,"PRT","Portugal",5,"Braga",67,"Amares",579,"Vilela",NA,"","Parish","Parish","",""
580,182,"PRT","Portugal",5,"Braga",68,"Barcelos",580,"Abade De Neiva",NA,"","Parish","Parish","",""
581,182,"PRT","Portugal",5,"Braga",68,"Barcelos",581,"Aborim",NA,"","Parish","Parish","",""
582,182,"PRT","Portugal",5,"Braga",68,"Barcelos",582,"Adães",NA,"","Parish","Parish","",""
583,182,"PRT","Portugal",5,"Braga",68,"Barcelos",583,"Aguiar",NA,"","Parish","Parish","",""
584,182,"PRT","Portugal",5,"Braga",68,"Barcelos",584,"Airó",NA,"","Parish","Parish","",""
585,182,"PRT","Portugal",5,"Braga",68,"Barcelos",585,"Aldreu",NA,"","Parish","Parish","",""
586,182,"PRT","Portugal",5,"Braga",68,"Barcelos",586,"Alheira",NA,"","Parish","Parish","",""
587,182,"PRT","Portugal",5,"Braga",68,"Barcelos",587,"Alvelos",NA,"","Parish","Parish","",""
588,182,"PRT","Portugal",5,"Braga",68,"Barcelos",588,"Alvito (São Martinho)",NA,"","Parish","Parish","",""
589,182,"PRT","Portugal",5,"Braga",68,"Barcelos",589,"Alvito (São Pedro)",NA,"","Parish","Parish","",""
590,182,"PRT","Portugal",5,"Braga",68,"Barcelos",590,"Arcozelo",NA,"","Parish","Parish","",""
591,182,"PRT","Portugal",5,"Braga",68,"Barcelos",591,"Areias De Vilar",NA,"","Parish","Parish","",""
592,182,"PRT","Portugal",5,"Braga",68,"Barcelos",592,"Areias",NA,"","Parish","Parish","",""
593,182,"PRT","Portugal",5,"Braga",68,"Barcelos",593,"Balugães",NA,"","Parish","Parish","",""
594,182,"PRT","Portugal",5,"Braga",68,"Barcelos",594,"Barcelinhos",NA,"","Parish","Parish","",""
595,182,"PRT","Portugal",5,"Braga",68,"Barcelos",595,"Barcelos",NA,"","Parish","Parish","",""
596,182,"PRT","Portugal",5,"Braga",68,"Barcelos",596,"Barqueiros",NA,"","Parish","Parish","",""
597,182,"PRT","Portugal",5,"Braga",68,"Barcelos",597,"Bastuço (São João)",NA,"","Parish","Parish","",""
598,182,"PRT","Portugal",5,"Braga",68,"Barcelos",598,"Bastuço (Santo Estevão)",NA,"","Parish","Parish","",""
599,182,"PRT","Portugal",5,"Braga",68,"Barcelos",599,"Cambeses",NA,"","Parish","Parish","",""
600,182,"PRT","Portugal",5,"Braga",68,"Barcelos",600,"Campo",NA,"","Parish","Parish","",""
601,182,"PRT","Portugal",5,"Braga",68,"Barcelos",601,"Carapeços",NA,"","Parish","Parish","",""
602,182,"PRT","Portugal",5,"Braga",68,"Barcelos",602,"Carreira",NA,"","Parish","Parish","",""
603,182,"PRT","Portugal",5,"Braga",68,"Barcelos",603,"Carvalhal",NA,"","Parish","Parish","",""
604,182,"PRT","Portugal",5,"Braga",68,"Barcelos",604,"Carvalhos",NA,"","Parish","Parish","",""
605,182,"PRT","Portugal",5,"Braga",68,"Barcelos",605,"Chavão",NA,"","Parish","Parish","",""
606,182,"PRT","Portugal",5,"Braga",68,"Barcelos",606,"Chorente",NA,"","Parish","Parish","",""
607,182,"PRT","Portugal",5,"Braga",68,"Barcelos",607,"Cossourado",NA,"","Parish","Parish","",""
608,182,"PRT","Portugal",5,"Braga",68,"Barcelos",608,"Courel",NA,"","Parish","Parish","",""
609,182,"PRT","Portugal",5,"Braga",68,"Barcelos",609,"Couto",NA,"","Parish","Parish","",""
610,182,"PRT","Portugal",5,"Braga",68,"Barcelos",610,"Creixomil",NA,"","Parish","Parish","",""
611,182,"PRT","Portugal",5,"Braga",68,"Barcelos",611,"Cristelo",NA,"","Parish","Parish","",""
612,182,"PRT","Portugal",5,"Braga",68,"Barcelos",612,"Durrães",NA,"","Parish","Parish","",""
613,182,"PRT","Portugal",5,"Braga",68,"Barcelos",613,"Encourados",NA,"","Parish","Parish","",""
614,182,"PRT","Portugal",5,"Braga",68,"Barcelos",614,"Faria",NA,"","Parish","Parish","",""
615,182,"PRT","Portugal",5,"Braga",68,"Barcelos",615,"Feitos",NA,"","Parish","Parish","",""
616,182,"PRT","Portugal",5,"Braga",68,"Barcelos",616,"Fonte Coberta",NA,"","Parish","Parish","",""
617,182,"PRT","Portugal",5,"Braga",68,"Barcelos",617,"Fornelos",NA,"","Parish","Parish","",""
618,182,"PRT","Portugal",5,"Braga",68,"Barcelos",618,"Fragoso",NA,"","Parish","Parish","",""
619,182,"PRT","Portugal",5,"Braga",68,"Barcelos",619,"Góios",NA,"","Parish","Parish","",""
620,182,"PRT","Portugal",5,"Braga",68,"Barcelos",620,"Galegos (São Martinho)",NA,"","Parish","Parish","",""
621,182,"PRT","Portugal",5,"Braga",68,"Barcelos",621,"Galegos (Santa Maria)",NA,"","Parish","Parish","",""
622,182,"PRT","Portugal",5,"Braga",68,"Barcelos",622,"Gamil",NA,"","Parish","Parish","",""
623,182,"PRT","Portugal",5,"Braga",68,"Barcelos",623,"Gilmonde",NA,"","Parish","Parish","",""
624,182,"PRT","Portugal",5,"Braga",68,"Barcelos",624,"Grimancelos",NA,"","Parish","Parish","",""
625,182,"PRT","Portugal",5,"Braga",68,"Barcelos",625,"Gueral",NA,"","Parish","Parish","",""
626,182,"PRT","Portugal",5,"Braga",68,"Barcelos",626,"Igreja Nova",NA,"","Parish","Parish","",""
627,182,"PRT","Portugal",5,"Braga",68,"Barcelos",627,"Lama",NA,"","Parish","Parish","",""
628,182,"PRT","Portugal",5,"Braga",68,"Barcelos",628,"Lijó",NA,"","Parish","Parish","",""
629,182,"PRT","Portugal",5,"Braga",68,"Barcelos",629,"Macieira De Rates",NA,"","Parish","Parish","",""
630,182,"PRT","Portugal",5,"Braga",68,"Barcelos",630,"Manhente",NA,"","Parish","Parish","",""
631,182,"PRT","Portugal",5,"Braga",68,"Barcelos",631,"Mariz",NA,"","Parish","Parish","",""
632,182,"PRT","Portugal",5,"Braga",68,"Barcelos",632,"Martim",NA,"","Parish","Parish","",""
633,182,"PRT","Portugal",5,"Braga",68,"Barcelos",633,"Midões",NA,"","Parish","Parish","",""
634,182,"PRT","Portugal",5,"Braga",68,"Barcelos",634,"Milhazes",NA,"","Parish","Parish","",""
635,182,"PRT","Portugal",5,"Braga",68,"Barcelos",635,"Minhotães",NA,"","Parish","Parish","",""
636,182,"PRT","Portugal",5,"Braga",68,"Barcelos",636,"Monte De Fralães",NA,"","Parish","Parish","",""
637,182,"PRT","Portugal",5,"Braga",68,"Barcelos",637,"Moure",NA,"","Parish","Parish","",""
638,182,"PRT","Portugal",5,"Braga",68,"Barcelos",638,"Negreiros",NA,"","Parish","Parish","",""
639,182,"PRT","Portugal",5,"Braga",68,"Barcelos",639,"Oliveira",NA,"","Parish","Parish","",""
640,182,"PRT","Portugal",5,"Braga",68,"Barcelos",640,"Palme",NA,"","Parish","Parish","",""
641,182,"PRT","Portugal",5,"Braga",68,"Barcelos",641,"Panque",NA,"","Parish","Parish","",""
642,182,"PRT","Portugal",5,"Braga",68,"Barcelos",642,"Paradela",NA,"","Parish","Parish","",""
643,182,"PRT","Portugal",5,"Braga",68,"Barcelos",643,"Pedra Furada",NA,"","Parish","Parish","",""
644,182,"PRT","Portugal",5,"Braga",68,"Barcelos",644,"Pereira",NA,"","Parish","Parish","",""
645,182,"PRT","Portugal",5,"Braga",68,"Barcelos",645,"Perelhal",NA,"","Parish","Parish","",""
646,182,"PRT","Portugal",5,"Braga",68,"Barcelos",646,"Pousa",NA,"","Parish","Parish","",""
647,182,"PRT","Portugal",5,"Braga",68,"Barcelos",647,"Quintiães",NA,"","Parish","Parish","",""
648,182,"PRT","Portugal",5,"Braga",68,"Barcelos",648,"Remelhe",NA,"","Parish","Parish","",""
649,182,"PRT","Portugal",5,"Braga",68,"Barcelos",649,"Rio Covo (Santa Eugénia)",NA,"","Parish","Parish","",""
650,182,"PRT","Portugal",5,"Braga",68,"Barcelos",650,"Rio Covo (Santa Eulália)",NA,"","Parish","Parish","",""
651,182,"PRT","Portugal",5,"Braga",68,"Barcelos",651,"Roriz",NA,"","Parish","Parish","",""
652,182,"PRT","Portugal",5,"Braga",68,"Barcelos",652,"Sequeade",NA,"","Parish","Parish","",""
653,182,"PRT","Portugal",5,"Braga",68,"Barcelos",653,"Silva",NA,"","Parish","Parish","",""
654,182,"PRT","Portugal",5,"Braga",68,"Barcelos",654,"Silveiros",NA,"","Parish","Parish","",""
655,182,"PRT","Portugal",5,"Braga",68,"Barcelos",655,"Tamel (São Pedro Fins)",NA,"","Parish","Parish","",""
656,182,"PRT","Portugal",5,"Braga",68,"Barcelos",656,"Tamel (São Veríssimo)",NA,"","Parish","Parish","",""
657,182,"PRT","Portugal",5,"Braga",68,"Barcelos",657,"Tamel (Santa Leocádia)",NA,"","Parish","Parish","",""
658,182,"PRT","Portugal",5,"Braga",68,"Barcelos",658,"Tregosa",NA,"","Parish","Parish","",""
659,182,"PRT","Portugal",5,"Braga",68,"Barcelos",659,"Ucha",NA,"","Parish","Parish","",""
660,182,"PRT","Portugal",5,"Braga",68,"Barcelos",660,"Várzea",NA,"","Parish","Parish","",""
661,182,"PRT","Portugal",5,"Braga",68,"Barcelos",661,"Viatodos",NA,"","Parish","Parish","",""
662,182,"PRT","Portugal",5,"Braga",68,"Barcelos",662,"Vila Boa",NA,"","Parish","Parish","",""
663,182,"PRT","Portugal",5,"Braga",68,"Barcelos",663,"Vila Cova",NA,"","Parish","Parish","",""
664,182,"PRT","Portugal",5,"Braga",68,"Barcelos",664,"Vila Frescainha (São Martinho)",NA,"","Parish","Parish","",""
665,182,"PRT","Portugal",5,"Braga",68,"Barcelos",665,"Vila Frescainha (São Pedro)",NA,"","Parish","Parish","",""
666,182,"PRT","Portugal",5,"Braga",68,"Barcelos",666,"Vila Seca",NA,"","Parish","Parish","",""
667,182,"PRT","Portugal",5,"Braga",68,"Barcelos",667,"Vilar De Figos",NA,"","Parish","Parish","",""
668,182,"PRT","Portugal",5,"Braga",68,"Barcelos",668,"Vilar Do Monte",NA,"","Parish","Parish","",""
669,182,"PRT","Portugal",5,"Braga",69,"Braga",669,"Abação",NA,"","Parish","Parish","","São Tomé"
670,182,"PRT","Portugal",5,"Braga",69,"Braga",670,"Adaúfe",NA,"","Parish","Parish","",""
671,182,"PRT","Portugal",5,"Braga",69,"Braga",671,"Airão (São João Baptista)",NA,"","Parish","Parish","",""
672,182,"PRT","Portugal",5,"Braga",69,"Braga",672,"Airão (Santa Maria)",NA,"","Parish","Parish","",""
673,182,"PRT","Portugal",5,"Braga",69,"Braga",673,"Aldão",NA,"","Parish","Parish","",""
674,182,"PRT","Portugal",5,"Braga",69,"Braga",674,"Arcos",NA,"","Parish","Parish","",""
675,182,"PRT","Portugal",5,"Braga",69,"Braga",675,"Arentim",NA,"","Parish","Parish","",""
676,182,"PRT","Portugal",5,"Braga",69,"Braga",676,"Arosa",NA,"","Parish","Parish","",""
677,182,"PRT","Portugal",5,"Braga",69,"Braga",677,"Atães",NA,"","Parish","Parish","",""
678,182,"PRT","Portugal",5,"Braga",69,"Braga",678,"Aveleda",NA,"","Parish","Parish","",""
679,182,"PRT","Portugal",5,"Braga",69,"Braga",679,"Azurém",NA,"","Parish","Parish","",""
680,182,"PRT","Portugal",5,"Braga",69,"Braga",680,"Balazar",NA,"","Parish","Parish","",""
681,182,"PRT","Portugal",5,"Braga",69,"Braga",681,"Barco",NA,"","Parish","Parish","",""
682,182,"PRT","Portugal",5,"Braga",69,"Braga",682,"Braga (Cividade)",NA,"","Parish","Parish","",""
683,182,"PRT","Portugal",5,"Braga",69,"Braga",683,"Braga (Maximinos)",NA,"","Parish","Parish","",""
684,182,"PRT","Portugal",5,"Braga",69,"Braga",684,"Braga (São João Do Souto)",NA,"","Parish","Parish","",""
685,182,"PRT","Portugal",5,"Braga",69,"Braga",685,"Braga (São José De São Lázaro)",NA,"","Parish","Parish","",""
686,182,"PRT","Portugal",5,"Braga",69,"Braga",686,"Braga (São Vítor)",NA,"","Parish","Parish","",""
687,182,"PRT","Portugal",5,"Braga",69,"Braga",687,"Braga (São Vicente)",NA,"","Parish","Parish","",""
688,182,"PRT","Portugal",5,"Braga",69,"Braga",688,"Braga (Sé)",NA,"","Parish","Parish","",""
689,182,"PRT","Portugal",5,"Braga",69,"Braga",689,"Briteiros (Salvador)",NA,"","Parish","Parish","",""
690,182,"PRT","Portugal",5,"Braga",69,"Braga",690,"Briteiros (Santa Leocádia)",NA,"","Parish","Parish","",""
691,182,"PRT","Portugal",5,"Braga",69,"Braga",691,"Briteiros (Santo Estêvão)",NA,"","Parish","Parish","",""
692,182,"PRT","Portugal",5,"Braga",69,"Braga",692,"Brito",NA,"","Parish","Parish","",""
693,182,"PRT","Portugal",5,"Braga",69,"Braga",693,"Cabreiros",NA,"","Parish","Parish","",""
694,182,"PRT","Portugal",5,"Braga",69,"Braga",694,"Caldelas",NA,"","Parish","Parish","",""
695,182,"PRT","Portugal",5,"Braga",69,"Braga",695,"Calvos",NA,"","Parish","Parish","",""
696,182,"PRT","Portugal",5,"Braga",69,"Braga",696,"Candoso (São Martinho)",NA,"","Parish","Parish","",""
697,182,"PRT","Portugal",5,"Braga",69,"Braga",697,"Candoso (Santiago)",NA,"","Parish","Parish","",""
698,182,"PRT","Portugal",5,"Braga",69,"Braga",698,"Castelões",NA,"","Parish","Parish","",""
699,182,"PRT","Portugal",5,"Braga",69,"Braga",699,"Celeirós",NA,"","Parish","Parish","",""
700,182,"PRT","Portugal",5,"Braga",69,"Braga",700,"Conde",NA,"","Parish","Parish","",""
701,182,"PRT","Portugal",5,"Braga",69,"Braga",701,"Corvite",NA,"","Parish","Parish","",""
702,182,"PRT","Portugal",5,"Braga",69,"Braga",702,"Costa",NA,"","Parish","Parish","",""
703,182,"PRT","Portugal",5,"Braga",69,"Braga",703,"Creixomil",NA,"","Parish","Parish","",""
704,182,"PRT","Portugal",5,"Braga",69,"Braga",704,"Crespos",NA,"","Parish","Parish","",""
705,182,"PRT","Portugal",5,"Braga",69,"Braga",705,"Cunha",NA,"","Parish","Parish","",""
706,182,"PRT","Portugal",5,"Braga",69,"Braga",706,"Donim",NA,"","Parish","Parish","",""
707,182,"PRT","Portugal",5,"Braga",69,"Braga",707,"Dume",NA,"","Parish","Parish","",""
708,182,"PRT","Portugal",5,"Braga",69,"Braga",708,"Escudeiros",NA,"","Parish","Parish","",""
709,182,"PRT","Portugal",5,"Braga",69,"Braga",709,"Espinho",NA,"","Parish","Parish","",""
710,182,"PRT","Portugal",5,"Braga",69,"Braga",710,"Esporões",NA,"","Parish","Parish","",""
711,182,"PRT","Portugal",5,"Braga",69,"Braga",711,"Este (São Mamede)",NA,"","Parish","Parish","",""
712,182,"PRT","Portugal",5,"Braga",69,"Braga",712,"Este (São Pedro)",NA,"","Parish","Parish","",""
713,182,"PRT","Portugal",5,"Braga",69,"Braga",713,"Fermentões",NA,"","Parish","Parish","",""
714,182,"PRT","Portugal",5,"Braga",69,"Braga",714,"Ferreiros",NA,"","Parish","Parish","",""
715,182,"PRT","Portugal",5,"Braga",69,"Braga",715,"Figueiredo 1",NA,"","Parish","Parish","",""
716,182,"PRT","Portugal",5,"Braga",69,"Braga",716,"Figueiredo 2",NA,"","Parish","Parish","",""
717,182,"PRT","Portugal",5,"Braga",69,"Braga",717,"Fradelos",NA,"","Parish","Parish","",""
718,182,"PRT","Portugal",5,"Braga",69,"Braga",718,"Fraião",NA,"","Parish","Parish","",""
719,182,"PRT","Portugal",5,"Braga",69,"Braga",719,"Frossos",NA,"","Parish","Parish","",""
720,182,"PRT","Portugal",5,"Braga",69,"Braga",720,"Gémeos",NA,"","Parish","Parish","",""
721,182,"PRT","Portugal",5,"Braga",69,"Braga",721,"Gandarela",NA,"","Parish","Parish","",""
722,182,"PRT","Portugal",5,"Braga",69,"Braga",722,"Gominhães",NA,"","Parish","Parish","",""
723,182,"PRT","Portugal",5,"Braga",69,"Braga",723,"Gonça",NA,"","Parish","Parish","",""
724,182,"PRT","Portugal",5,"Braga",69,"Braga",724,"Gondar",NA,"","Parish","Parish","",""
725,182,"PRT","Portugal",5,"Braga",69,"Braga",725,"Gondizalves",NA,"","Parish","Parish","",""
726,182,"PRT","Portugal",5,"Braga",69,"Braga",726,"Gondomar",NA,"","Parish","Parish","",""
727,182,"PRT","Portugal",5,"Braga",69,"Braga",727,"Gualtar",NA,"","Parish","Parish","",""
728,182,"PRT","Portugal",5,"Braga",69,"Braga",728,"Guardizela",NA,"","Parish","Parish","",""
729,182,"PRT","Portugal",5,"Braga",69,"Braga",729,"Guimarães (Oliveira Do Castelo)",NA,"","Parish","Parish","",""
730,182,"PRT","Portugal",5,"Braga",69,"Braga",730,"Guimarães (São Paio)",NA,"","Parish","Parish","",""
731,182,"PRT","Portugal",5,"Braga",69,"Braga",731,"Guimarães (São Sebastião)",NA,"","Parish","Parish","",""
732,182,"PRT","Portugal",5,"Braga",69,"Braga",732,"Guisande",NA,"","Parish","Parish","",""
733,182,"PRT","Portugal",5,"Braga",69,"Braga",733,"Infantas",NA,"","Parish","Parish","",""
734,182,"PRT","Portugal",5,"Braga",69,"Braga",734,"Lamaçães",NA,"","Parish","Parish","",""
735,182,"PRT","Portugal",5,"Braga",69,"Braga",735,"Lamas",NA,"","Parish","Parish","",""
736,182,"PRT","Portugal",5,"Braga",69,"Braga",736,"Leitões",NA,"","Parish","Parish","",""
737,182,"PRT","Portugal",5,"Braga",69,"Braga",737,"Lomar",NA,"","Parish","Parish","",""
738,182,"PRT","Portugal",5,"Braga",69,"Braga",738,"Longos",NA,"","Parish","Parish","",""
739,182,"PRT","Portugal",5,"Braga",69,"Braga",739,"Lordelo",NA,"","Parish","Parish","",""
740,182,"PRT","Portugal",5,"Braga",69,"Braga",740,"Mascotelos",NA,"","Parish","Parish","",""
741,182,"PRT","Portugal",5,"Braga",69,"Braga",741,"Merelim (São Paio)",NA,"","Parish","Parish","",""
742,182,"PRT","Portugal",5,"Braga",69,"Braga",742,"Merelim (São Pedro)",NA,"","Parish","Parish","",""
743,182,"PRT","Portugal",5,"Braga",69,"Braga",743,"Mesão Frio",NA,"","Parish","Parish","",""
744,182,"PRT","Portugal",5,"Braga",69,"Braga",744,"Mire De Tibães",NA,"","Parish","Parish","",""
745,182,"PRT","Portugal",5,"Braga",69,"Braga",745,"Moreira De Cónegos",NA,"","Parish","Parish","",""
746,182,"PRT","Portugal",5,"Braga",69,"Braga",746,"Morreira",NA,"","Parish","Parish","",""
747,182,"PRT","Portugal",5,"Braga",69,"Braga",747,"Navarra",NA,"","Parish","Parish","",""
748,182,"PRT","Portugal",5,"Braga",69,"Braga",748,"Nespereira",NA,"","Parish","Parish","",""
749,182,"PRT","Portugal",5,"Braga",69,"Braga",749,"Nogueiró",NA,"","Parish","Parish","",""
750,182,"PRT","Portugal",5,"Braga",69,"Braga",750,"Nogueira",NA,"","Parish","Parish","",""
751,182,"PRT","Portugal",5,"Braga",69,"Braga",751,"Oleiros",NA,"","Parish","Parish","",""
752,182,"PRT","Portugal",5,"Braga",69,"Braga",752,"Oliveira (São Pedro)",NA,"","Parish","Parish","",""
753,182,"PRT","Portugal",5,"Braga",69,"Braga",753,"Padim Da Graça",NA,"","Parish","Parish","",""
754,182,"PRT","Portugal",5,"Braga",69,"Braga",754,"Palmeira",NA,"","Parish","Parish","",""
755,182,"PRT","Portugal",5,"Braga",69,"Braga",755,"Panoias",NA,"","Parish","Parish","",""
756,182,"PRT","Portugal",5,"Braga",69,"Braga",756,"Parada De Tibães",NA,"","Parish","Parish","",""
757,182,"PRT","Portugal",5,"Braga",69,"Braga",757,"Passos (São Julião)",NA,"","Parish","Parish","",""
758,182,"PRT","Portugal",5,"Braga",69,"Braga",758,"Pedralva",NA,"","Parish","Parish","",""
759,182,"PRT","Portugal",5,"Braga",69,"Braga",759,"Pencelo",NA,"","Parish","Parish","",""
760,182,"PRT","Portugal",5,"Braga",69,"Braga",760,"Penso (São Vicente)",NA,"","Parish","Parish","",""
761,182,"PRT","Portugal",5,"Braga",69,"Braga",761,"Penso (Santo Estêvão)",NA,"","Parish","Parish","",""
762,182,"PRT","Portugal",5,"Braga",69,"Braga",762,"Pinheiro",NA,"","Parish","Parish","",""
763,182,"PRT","Portugal",5,"Braga",69,"Braga",763,"Polvoreira",NA,"","Parish","Parish","",""
764,182,"PRT","Portugal",5,"Braga",69,"Braga",764,"Ponte",NA,"","Parish","Parish","",""
765,182,"PRT","Portugal",5,"Braga",69,"Braga",765,"Pousada",NA,"","Parish","Parish","",""
766,182,"PRT","Portugal",5,"Braga",69,"Braga",766,"Prazins (Santa Eufémia)",NA,"","Parish","Parish","",""
767,182,"PRT","Portugal",5,"Braga",69,"Braga",767,"Prazins (Santo Tirso)",NA,"","Parish","Parish","",""
768,182,"PRT","Portugal",5,"Braga",69,"Braga",768,"Priscos",NA,"","Parish","Parish","",""
769,182,"PRT","Portugal",5,"Braga",69,"Braga",769,"Real",NA,"","Parish","Parish","",""
770,182,"PRT","Portugal",5,"Braga",69,"Braga",770,"Rendufe",NA,"","Parish","Parish","",""
771,182,"PRT","Portugal",5,"Braga",69,"Braga",771,"Ronfe",NA,"","Parish","Parish","",""
772,182,"PRT","Portugal",5,"Braga",69,"Braga",772,"Ruilhe",NA,"","Parish","Parish","",""
773,182,"PRT","Portugal",5,"Braga",69,"Braga",773,"São Faustino",NA,"","Parish","Parish","",""
774,182,"PRT","Portugal",5,"Braga",69,"Braga",774,"São Torcato",NA,"","Parish","Parish","",""
775,182,"PRT","Portugal",5,"Braga",69,"Braga",775,"Sande (São Clemente)",NA,"","Parish","Parish","",""
776,182,"PRT","Portugal",5,"Braga",69,"Braga",776,"Sande (São Lourenço)",NA,"","Parish","Parish","",""
777,182,"PRT","Portugal",5,"Braga",69,"Braga",777,"Sande (São Martinho)",NA,"","Parish","Parish","",""
778,182,"PRT","Portugal",5,"Braga",69,"Braga",778,"Sande (Vila Nova)",NA,"","Parish","Parish","",""
779,182,"PRT","Portugal",5,"Braga",69,"Braga",779,"Santa Lucrécia De Algeriz",NA,"","Parish","Parish","",""
780,182,"PRT","Portugal",5,"Braga",69,"Braga",780,"Selho (São Cristovão)",NA,"","Parish","Parish","",""
781,182,"PRT","Portugal",5,"Braga",69,"Braga",781,"Selho (São Jorge)",NA,"","Parish","Parish","",""
782,182,"PRT","Portugal",5,"Braga",69,"Braga",782,"Selho (São Lourenço)",NA,"","Parish","Parish","",""
783,182,"PRT","Portugal",5,"Braga",69,"Braga",783,"Semelhe",NA,"","Parish","Parish","",""
784,182,"PRT","Portugal",5,"Braga",69,"Braga",784,"Sequeira",NA,"","Parish","Parish","",""
785,182,"PRT","Portugal",5,"Braga",69,"Braga",785,"Serzedelo",NA,"","Parish","Parish","",""
786,182,"PRT","Portugal",5,"Braga",69,"Braga",786,"Serzedo",NA,"","Parish","Parish","",""
787,182,"PRT","Portugal",5,"Braga",69,"Braga",787,"Silvares",NA,"","Parish","Parish","",""
788,182,"PRT","Portugal",5,"Braga",69,"Braga",788,"Sobreposta",NA,"","Parish","Parish","",""
789,182,"PRT","Portugal",5,"Braga",69,"Braga",789,"Souto (São Salvador)",NA,"","Parish","Parish","",""
790,182,"PRT","Portugal",5,"Braga",69,"Braga",790,"Souto (Santa Maria)",NA,"","Parish","Parish","",""
791,182,"PRT","Portugal",5,"Braga",69,"Braga",791,"Tabuadelo",NA,"","Parish","Parish","",""
792,182,"PRT","Portugal",5,"Braga",69,"Braga",792,"Tadim",NA,"","Parish","Parish","",""
793,182,"PRT","Portugal",5,"Braga",69,"Braga",793,"Tebosa",NA,"","Parish","Parish","",""
794,182,"PRT","Portugal",5,"Braga",69,"Braga",794,"Tenões",NA,"","Parish","Parish","",""
795,182,"PRT","Portugal",5,"Braga",69,"Braga",795,"Trandeiras",NA,"","Parish","Parish","",""
796,182,"PRT","Portugal",5,"Braga",69,"Braga",796,"Urgezes",NA,"","Parish","Parish","",""
797,182,"PRT","Portugal",5,"Braga",69,"Braga",797,"Vermil",NA,"","Parish","Parish","",""
798,182,"PRT","Portugal",5,"Braga",69,"Braga",798,"Vilaça",NA,"","Parish","Parish","",""
799,182,"PRT","Portugal",5,"Braga",69,"Braga",799,"Vimieiro",NA,"","Parish","Parish","",""
800,182,"PRT","Portugal",5,"Braga",70,"Cabeceiras de Basto",800,"Abadim",NA,"","Parish","Parish","",""
801,182,"PRT","Portugal",5,"Braga",70,"Cabeceiras de Basto",801,"Alvite",NA,"","Parish","Parish","",""
802,182,"PRT","Portugal",5,"Braga",70,"Cabeceiras de Basto",802,"Arco De Baúlhe",NA,"","Parish","Parish","",""
803,182,"PRT","Portugal",5,"Braga",70,"Cabeceiras de Basto",803,"Basto",NA,"","Parish","Parish","",""
